Order_ID,Customer,Country,Product,Category,Amount,Date
573,John,UK,Headphones,electronics,49259,
574,Sara,Germany,Laptop,,7339,March 5 2024
575,Praful,USA ,Phone,electronics,7071,
576,,Germany,Phone,Gadgets,37811,March 5 2024
577,Raj,UK,Tablet,electronics,1998,
578,,India,Headphones,Electronics,23651,
579,Raj,Germany,Tablet,Electronics,2407,01-02-2024
580,,india,Tablet,,15249,March 5 2024
581,Praful,USA ,,Gadgets,49921,2024-01-01
582,Amit,Germany,Headphones,electronics,1629,March 5 2024
583,John,USA ,Tablet,Electronics,9852,March 5 2024
584,Praful,Germany,Laptop,,24317,01-02-2024
585,,,Tablet,Electronics,11839,2024-01-01
586,Praful,Germany,Phone,electronics,31030,
587,Sara,India,Tablet,electronics,46543,
588,Praful,,Phone,electronics,9446,
589,Sara,india,Phone,,36216,
590,Amit,india,Laptop,Electronics,18199,01-02-2024
591,Praful,UK,Phone,electronics,33966,2024-01-01
592,,India,,,18158,01-02-2024
593,John,UK,Laptop,,27616,
594,Amit,USA,Tablet,,10587,
595,,India,Headphones,,21547,March 5 2024
596,John,Germany,Phone,Electronics,47346,March 5 2024
597,Raj,UK,Laptop,Electronics,44433,
598,,Germany,Headphones,Electronics,33260,March 5 2024
599,Sara,,Phone,Gadgets,21225,March 5 2024
600,John,USA ,Tablet,Gadgets,17861,
601,,india,Headphones,Electronics,9131,01-02-2024
602,John,UK,Tablet,,42964,2024-01-01
603,,USA,Laptop,Gadgets,15382,March 5 2024
604,Amit,UK,Laptop,,5175,2024-01-01
605,,USA ,Laptop,Gadgets,14047,March 5 2024
606,Praful,Germany,Tablet,Gadgets,4593,
607,,,,,31755,2024-01-01
608,,India,Laptop,,47292,01-02-2024
609,John,,Tablet,Electronics,32798,01-02-2024
610,,India,Headphones,Gadgets,8359,
611,Amit,India,,electronics,5474,March 5 2024
612,Raj,india,Laptop,,9985,
613,John,UK,Phone,Electronics,30562,2024-01-01
614,Raj,Germany,,Gadgets,7951,2024-01-01
615,Raj,,Laptop,Electronics,30700,
616,John,India,Phone,,44196,
617,Raj,USA ,Headphones,electronics,44719,01-02-2024
618,Praful,UK,Phone,,23232,01-02-2024
619,Raj,UK,Headphones,Electronics,12566,
620,Sara,Germany,Headphones,electronics,30895,2024-01-01
621,John,india,Headphones,electronics,34875,01-02-2024
622,John,USA ,Laptop,Electronics,32427,March 5 2024
623,,india,Laptop,electronics,26612,2024-01-01
624,Sara,india,Phone,Gadgets,40683,March 5 2024
625,Sara,USA,Laptop,Electronics,10432,2024-01-01
626,Praful,UK,Tablet,,30619,2024-01-01
627,Raj,,Laptop,electronics,17643,March 5 2024
628,Sara,Germany,Laptop,electronics,30602,2024-01-01
629,Raj,India,Phone,Gadgets,27105,2024-01-01
630,Praful,,Laptop,Electronics,33723,2024-01-01
631,John,UK,Laptop,Gadgets,4592,
632,John,india,Tablet,Gadgets,17840,March 5 2024
633,,,Laptop,,8310,
634,Raj,,,,6688,
635,Praful,,Phone,Gadgets,33855,01-02-2024
636,Raj,India,Tablet,electronics,13754,01-02-2024
637,Raj,USA ,Laptop,Gadgets,1975,01-02-2024
638,Amit,USA,Headphones,electronics,3844,March 5 2024
639,Sara,USA,,Gadgets,34642,
640,Sara,India,Laptop,,44509,March 5 2024
641,Praful,USA ,Phone,Gadgets,36736,2024-01-01
642,Amit,USA,Tablet,Gadgets,9201,01-02-2024
643,John,india,Laptop,Electronics,40586,
644,John,Germany,Tablet,Electronics,11877,2024-01-01
645,,UK,Phone,Electronics,28769,
646,John,UK,Laptop,Gadgets,24464,March 5 2024
647,Amit,,,electronics,12436,March 5 2024
648,Praful,USA ,Laptop,electronics,34687,2024-01-01
649,,UK,Phone,,35526,2024-01-01
650,Praful,,Phone,electronics,36127,
651,Amit,UK,Tablet,,39858,2024-01-01
652,John,USA,Tablet,Electronics,1241,
653,Sara,India,Phone,,40703,2024-01-01
654,Sara,,Laptop,Electronics,19090,
655,John,,Phone,,17397,
656,John,UK,Tablet,electronics,47598,2024-01-01
657,Praful,india,,,1029,
658,Sara,Germany,Laptop,Gadgets,48615,2024-01-01
659,Raj,USA,,electronics,42459,
660,John,UK,Tablet,Electronics,24423,01-02-2024
661,John,india,Tablet,,49214,01-02-2024
662,John,USA,Tablet,Electronics,2269,2024-01-01
663,Raj,USA,Headphones,Electronics,31878,March 5 2024
664,,Germany,Phone,,6444,2024-01-01
665,Raj,,Tablet,Gadgets,15073,
666,Praful,,Headphones,Electronics,3336,2024-01-01
667,Praful,,Phone,Electronics,21400,March 5 2024
668,John,UK,Phone,electronics,4957,2024-01-01
669,Raj,india,Headphones,Electronics,8591,March 5 2024
670,Sara,UK,Laptop,,30754,
671,Raj,UK,,Gadgets,26862,
672,John,,Laptop,Gadgets,20319,01-02-2024
673,,India,Phone,Gadgets,12552,March 5 2024
674,Raj,Germany,,Electronics,35528,
675,,UK,Tablet,Electronics,24942,01-02-2024
676,Raj,USA ,Headphones,electronics,28408,01-02-2024
677,John,USA ,Headphones,Electronics,25652,
678,Sara,India,Phone,,13993,2024-01-01
679,John,UK,Phone,,38735,
680,,USA ,Phone,,7369,March 5 2024
681,Praful,india,Tablet,Gadgets,13091,2024-01-01
682,John,USA,Laptop,Gadgets,48177,March 5 2024
683,Amit,Germany,Tablet,Gadgets,6242,March 5 2024
684,Sara,USA ,,Gadgets,19603,March 5 2024
685,Praful,Germany,,Electronics,2484,2024-01-01
686,Praful,UK,Tablet,Gadgets,46192,March 5 2024
687,,,Phone,,36288,01-02-2024
688,John,UK,Phone,electronics,27043,01-02-2024
689,Raj,Germany,Phone,Electronics,16006,
690,,India,Tablet,Gadgets,10603,01-02-2024
691,Praful,USA ,Tablet,Electronics,3463,2024-01-01
692,Raj,India,,Electronics,42827,
693,Raj,Germany,Laptop,Gadgets,41316,
694,John,USA,Laptop,electronics,48611,
695,,USA ,Tablet,Gadgets,24422,01-02-2024
696,Sara,,,,21893,2024-01-01
697,Raj,UK,Tablet,electronics,22131,01-02-2024
698,Praful,USA ,Phone,electronics,40691,01-02-2024
699,Sara,USA,Phone,electronics,46192,
700,Sara,USA,Tablet,,17722,01-02-2024
701,,USA ,Tablet,electronics,35648,March 5 2024
702,Raj,USA ,Laptop,Electronics,15692,01-02-2024
703,Raj,,,Gadgets,46232,March 5 2024
704,Praful,India,Laptop,Gadgets,7290,
705,,USA,Phone,,1689,
706,Sara,USA,Phone,,16337,
707,Raj,USA ,Headphones,Electronics,5690,
708,Amit,Germany,Phone,electronics,8027,01-02-2024
709,John,India,Headphones,Electronics,24242,2024-01-01
710,Praful,USA,,electronics,3267,01-02-2024
711,,India,Phone,,22540,01-02-2024
712,Raj,Germany,Laptop,,5376,
713,John,India,Laptop,Gadgets,32502,2024-01-01
714,John,USA,Headphones,,31431,01-02-2024
715,John,,Tablet,Electronics,41257,
716,Sara,UK,,Electronics,32541,March 5 2024
717,Amit,,Laptop,,26686,2024-01-01
718,Amit,USA ,,Electronics,33102,2024-01-01
719,Raj,India,Headphones,Gadgets,28199,March 5 2024
720,Praful,india,Laptop,Electronics,16311,March 5 2024
721,John,Germany,,electronics,46068,2024-01-01
722,,USA ,Headphones,,22156,March 5 2024
723,Amit,india,Tablet,,9183,March 5 2024
724,Praful,,Phone,Electronics,25072,
725,Amit,India,Laptop,electronics,30254,01-02-2024
726,,India,Headphones,Electronics,42938,2024-01-01
727,Raj,USA,Laptop,,25451,March 5 2024
728,Sara,USA,Tablet,,49231,
729,Raj,Germany,Laptop,,44383,March 5 2024
730,John,,Laptop,Electronics,4313,01-02-2024
731,Amit,,Headphones,Gadgets,2200,01-02-2024
732,,,,electronics,18299,01-02-2024
733,,India,Headphones,electronics,31981,March 5 2024
734,Praful,UK,Laptop,,36121,
735,Raj,UK,Laptop,,1501,
736,Amit,india,Laptop,,37082,
737,Praful,Germany,Phone,,3966,01-02-2024
738,Raj,USA,Tablet,Gadgets,48961,2024-01-01
739,Amit,,,Electronics,41092,March 5 2024
740,Amit,USA ,Headphones,Electronics,20193,
741,John,,Headphones,Electronics,21036,
742,John,India,Laptop,,13867,2024-01-01
743,,UK,Headphones,,24870,2024-01-01
744,Praful,,Phone,electronics,31231,2024-01-01
745,Sara,USA ,Headphones,electronics,41575,01-02-2024
746,Praful,USA ,,,43715,
747,Amit,UK,Headphones,electronics,16716,2024-01-01
748,John,USA,Headphones,Gadgets,43469,2024-01-01
749,Amit,India,Phone,Gadgets,23952,March 5 2024
750,John,,,,13479,March 5 2024
751,Sara,UK,Tablet,Electronics,33940,March 5 2024
752,Sara,india,Headphones,Electronics,19090,March 5 2024
753,Praful,india,Phone,electronics,42836,01-02-2024
754,Raj,Germany,Headphones,Electronics,47662,
755,,India,Phone,electronics,44869,March 5 2024
756,Raj,USA,,electronics,27176,01-02-2024
757,,india,Phone,electronics,31533,01-02-2024
758,Raj,USA ,Tablet,electronics,38505,2024-01-01
759,Sara,,Tablet,,27908,2024-01-01
760,John,,Phone,Gadgets,14079,
761,,India,Headphones,Gadgets,25951,
762,John,USA,Laptop,,21742,2024-01-01
763,Praful,USA,Tablet,Gadgets,31130,01-02-2024
764,,USA,Phone,electronics,719,March 5 2024
765,Raj,UK,,electronics,34164,March 5 2024
766,John,,Phone,electronics,5466,
767,Raj,USA,Headphones,Gadgets,23460,March 5 2024
768,Praful,UK,Headphones,,22457,2024-01-01
769,,Germany,Laptop,Electronics,22701,
770,Raj,Germany,Headphones,electronics,19810,March 5 2024
771,Raj,USA,Headphones,,18853,March 5 2024
772,John,india,,Gadgets,43996,2024-01-01
773,John,Germany,,Electronics,12397,
774,Praful,india,Tablet,electronics,2276,
775,Praful,,Laptop,Gadgets,9271,
776,Raj,india,Tablet,Gadgets,3796,March 5 2024
777,John,USA,Laptop,electronics,45840,
778,Raj,Germany,,Gadgets,1205,
779,Praful,USA,Laptop,electronics,24829,2024-01-01
780,Sara,Germany,Phone,Gadgets,9356,2024-01-01
781,Raj,USA,Laptop,Electronics,43461,
782,Raj,India,,,13096,
783,John,UK,,Gadgets,10621,March 5 2024
784,John,,Headphones,Gadgets,23954,March 5 2024
785,Amit,,,electronics,2279,March 5 2024
786,Amit,Germany,Phone,,36048,2024-01-01
787,Praful,UK,Headphones,electronics,28252,March 5 2024
788,Sara,USA,Tablet,Electronics,47076,March 5 2024
789,John,USA ,,,47168,
790,Amit,Germany,Tablet,electronics,27156,March 5 2024
791,Raj,Germany,,Electronics,37826,01-02-2024
792,Raj,india,Laptop,Electronics,32352,2024-01-01
793,Sara,india,,Electronics,42733,
794,,,,,38502,
795,John,india,Headphones,,45999,01-02-2024
796,John,USA ,Headphones,Gadgets,19724,2024-01-01
797,Raj,USA ,Phone,electronics,35617,2024-01-01
798,Praful,UK,Tablet,electronics,23836,01-02-2024
799,John,USA ,Headphones,Gadgets,27227,01-02-2024
800,Raj,india,,,15188,
801,John,USA ,Phone,electronics,47235,March 5 2024
802,Amit,USA ,Laptop,Electronics,3651,01-02-2024
803,,India,Laptop,,22163,
804,Praful,UK,,Electronics,31945,2024-01-01
805,Praful,USA ,Laptop,Gadgets,12167,2024-01-01
806,Praful,USA ,Phone,,20338,
807,John,india,Laptop,Gadgets,506,01-02-2024
808,Raj,india,Laptop,Electronics,19973,March 5 2024
809,Praful,,Laptop,Electronics,37225,
810,Sara,,Tablet,Electronics,41620,
811,Raj,USA ,Laptop,Electronics,39974,01-02-2024
812,Sara,Germany,Phone,Electronics,5046,March 5 2024
813,Sara,UK,Phone,Electronics,4869,2024-01-01
814,Sara,UK,,Gadgets,5097,2024-01-01
815,Praful,India,Tablet,Electronics,18724,2024-01-01
816,John,india,,,1955,01-02-2024
817,John,UK,Headphones,,5086,March 5 2024
818,Amit,India,Headphones,Gadgets,16935,
819,Amit,india,Tablet,Electronics,20552,
820,,USA ,Tablet,electronics,24435,March 5 2024
821,John,UK,Phone,,37427,
822,Sara,India,Laptop,,19681,2024-01-01
823,John,,Tablet,,1524,01-02-2024
824,Praful,,Laptop,,7089,2024-01-01
825,,UK,Laptop,electronics,49301,
826,Praful,UK,,Gadgets,26149,01-02-2024
827,Sara,India,,,3865,March 5 2024
828,,USA ,Tablet,,38809,2024-01-01
829,Sara,,Phone,Gadgets,29340,
830,Amit,india,,electronics,10661,01-02-2024
831,Amit,,Headphones,electronics,2088,01-02-2024
832,Amit,Germany,Laptop,Electronics,22292,
833,John,UK,Phone,electronics,32188,March 5 2024
834,Amit,Germany,Phone,electronics,4217,01-02-2024
835,John,USA ,Tablet,Electronics,1618,01-02-2024
836,Sara,UK,Laptop,electronics,29367,March 5 2024
837,Amit,india,,electronics,48121,March 5 2024
838,,USA ,Tablet,electronics,12460,2024-01-01
839,,India,Tablet,,18789,2024-01-01
840,Sara,India,Tablet,electronics,14396,01-02-2024
841,Raj,USA ,Tablet,electronics,3094,
842,Raj,UK,Headphones,electronics,18945,2024-01-01
843,Raj,Germany,Laptop,Electronics,37264,
844,Praful,India,Headphones,Gadgets,2020,01-02-2024
845,Sara,India,,electronics,13005,
846,,india,Laptop,electronics,16853,March 5 2024
847,,USA,Tablet,,7774,2024-01-01
848,Praful,Germany,Headphones,Electronics,2526,2024-01-01
849,John,USA,Tablet,,959,2024-01-01
850,John,India,Laptop,electronics,4117,
851,Raj,USA ,Laptop,Electronics,1234,
852,Sara,USA ,Laptop,Electronics,21969,2024-01-01
853,John,USA,Tablet,Electronics,27686,01-02-2024
854,Amit,India,Tablet,,12725,01-02-2024
855,Amit,USA,Tablet,,7710,March 5 2024
856,Raj,india,Tablet,electronics,969,2024-01-01
857,John,india,Tablet,electronics,16973,2024-01-01
858,Praful,,Tablet,Electronics,16778,2024-01-01
859,Sara,Germany,Laptop,electronics,27272,2024-01-01
860,Amit,UK,,electronics,20125,March 5 2024
861,John,Germany,Phone,,43527,01-02-2024
862,Sara,UK,,Gadgets,47295,01-02-2024
863,Amit,USA ,Tablet,electronics,7452,2024-01-01
864,Sara,india,,Gadgets,29593,
865,Sara,Germany,Laptop,Gadgets,35942,01-02-2024
866,,USA,Laptop,Electronics,1737,01-02-2024
867,Raj,,,Electronics,35629,
868,Raj,USA,Tablet,Electronics,47506,
869,John,UK,Headphones,Electronics,33063,
870,Sara,UK,Phone,Gadgets,32928,March 5 2024
871,Amit,Germany,Laptop,Electronics,46490,01-02-2024
872,Raj,Germany,Phone,Electronics,15821,01-02-2024
873,Praful,India,,Electronics,236,01-02-2024
874,John,,Tablet,Gadgets,761,2024-01-01
875,,,Phone,Gadgets,10804,
876,John,india,Laptop,Gadgets,46464,March 5 2024
877,Raj,USA ,,,44689,
878,Raj,India,,electronics,41705,
879,Amit,india,Laptop,electronics,41780,01-02-2024
880,John,USA,Tablet,electronics,21213,01-02-2024
881,Sara,UK,Headphones,electronics,46413,
882,John,india,Tablet,electronics,45042,01-02-2024
883,Sara,UK,,Electronics,15634,2024-01-01
884,,India,Tablet,Gadgets,14765,
885,Amit,India,,electronics,30149,March 5 2024
886,Raj,india,Laptop,electronics,4288,
887,Raj,India,,,28064,2024-01-01
888,Amit,India,,Electronics,15910,March 5 2024
889,Amit,India,,Electronics,36513,2024-01-01
890,John,India,Tablet,Electronics,32230,March 5 2024
891,Raj,,Tablet,,47997,
892,Praful,india,Headphones,Electronics,33372,01-02-2024
893,Praful,UK,Headphones,Gadgets,6873,2024-01-01
894,,,Tablet,Gadgets,37925,2024-01-01
895,Raj,USA ,Tablet,Gadgets,3864,01-02-2024
896,,India,Phone,Gadgets,41253,
897,,india,Headphones,Gadgets,38859,
898,Sara,Germany,Laptop,Electronics,37648,01-02-2024
899,Amit,,,electronics,2482,
900,Raj,UK,Phone,Electronics,27046,March 5 2024
901,John,india,Tablet,Gadgets,27297,
902,John,Germany,Headphones,Gadgets,27869,March 5 2024
903,John,UK,Tablet,electronics,9377,
904,Praful,India,Headphones,Gadgets,23775,01-02-2024
905,Raj,USA ,Laptop,,21739,2024-01-01
906,Amit,USA,,,32272,01-02-2024
907,Amit,Germany,Laptop,Gadgets,24355,
908,Raj,UK,Headphones,Electronics,35810,
909,,,Phone,Electronics,28147,March 5 2024
910,John,,Phone,,589,2024-01-01
911,Raj,india,Phone,,36384,2024-01-01
912,John,india,Tablet,Electronics,40272,March 5 2024
913,Amit,india,Headphones,electronics,43407,March 5 2024
914,Praful,USA,Phone,electronics,6639,March 5 2024
915,Amit,USA ,Phone,electronics,31555,2024-01-01
916,,india,Laptop,Gadgets,12326,01-02-2024
917,Raj,India,,,37119,2024-01-01
918,Amit,india,,Gadgets,27626,01-02-2024
919,Amit,USA ,,Gadgets,34098,
920,,Germany,Phone,Electronics,22967,
921,Praful,Germany,Laptop,Electronics,39586,01-02-2024
922,,,,,16134,March 5 2024
923,Raj,Germany,Phone,,2203,01-02-2024
924,John,USA ,,Gadgets,12491,2024-01-01
925,,USA,Phone,,2478,2024-01-01
926,,,Tablet,,9967,March 5 2024
927,Raj,USA ,Tablet,,15008,01-02-2024
928,John,,Tablet,Gadgets,45506,March 5 2024
929,Raj,,Laptop,Gadgets,46167,March 5 2024
930,John,,Tablet,electronics,14382,01-02-2024
931,Sara,,Tablet,electronics,33033,March 5 2024
932,,USA,Laptop,,48583,
933,John,USA,Tablet,Gadgets,46387,2024-01-01
934,Raj,,Phone,Gadgets,10876,
935,Raj,,Tablet,Gadgets,36389,01-02-2024
936,Raj,UK,Laptop,,48275,March 5 2024
937,John,india,Phone,Gadgets,3362,March 5 2024
938,Raj,UK,,,30357,
939,,India,Phone,,24329,2024-01-01
940,,UK,Tablet,Electronics,19710,March 5 2024
941,,USA,Tablet,Electronics,25615,2024-01-01
942,Praful,UK,Laptop,Electronics,29977,01-02-2024
943,,UK,Laptop,,7082,
944,Praful,USA ,Headphones,electronics,10041,01-02-2024
945,Praful,,Phone,,4629,
946,Praful,USA ,Tablet,Gadgets,49458,
947,,Germany,Tablet,,3355,01-02-2024
948,,,,electronics,25480,2024-01-01
949,,USA,Headphones,electronics,42670,
950,Sara,UK,Headphones,,45451,01-02-2024
951,,India,Headphones,,39450,
952,,india,Tablet,Gadgets,17459,2024-01-01
953,John,USA ,Tablet,Electronics,40250,
954,Praful,UK,Tablet,,42888,01-02-2024
955,Praful,USA ,Laptop,,34098,March 5 2024
956,Raj,india,Headphones,,5850,
957,Praful,India,Phone,electronics,25600,March 5 2024
958,,UK,Phone,electronics,17578,
959,Amit,USA,Tablet,,4245,01-02-2024
960,Amit,Germany,,,36838,2024-01-01
961,,India,Headphones,,34810,
962,John,india,,electronics,42143,01-02-2024
963,Sara,India,Headphones,Electronics,17520,
964,Sara,,Phone,electronics,44354,01-02-2024
965,,USA ,Phone,Gadgets,24026,March 5 2024
966,Sara,india,,,45641,01-02-2024
967,,UK,Headphones,,14239,01-02-2024
968,Praful,India,Phone,Electronics,30234,01-02-2024
969,Raj,USA,Laptop,electronics,5308,
970,Amit,UK,Headphones,,8180,March 5 2024
971,Amit,USA ,,Electronics,35971,2024-01-01
972,Sara,USA,Tablet,Electronics,14131,2024-01-01
973,Sara,Germany,Tablet,,31580,March 5 2024
974,Amit,USA ,Headphones,Gadgets,47548,
975,,,,Electronics,2132,2024-01-01
976,,UK,,Electronics,14623,01-02-2024
977,,USA ,Headphones,,18058,
978,Praful,,Tablet,electronics,3362,01-02-2024
979,Sara,,Tablet,,30032,01-02-2024
980,Amit,india,,electronics,6955,March 5 2024
981,,India,Tablet,electronics,20966,
982,John,Germany,Laptop,Gadgets,49600,March 5 2024
983,Raj,india,Headphones,Electronics,27010,01-02-2024
984,Raj,USA,Headphones,Gadgets,20962,01-02-2024
985,Sara,,,Gadgets,3085,01-02-2024
986,Praful,Germany,Headphones,Electronics,436,01-02-2024
987,Sara,India,Laptop,Gadgets,48500,
988,Amit,USA,Tablet,Electronics,40314,01-02-2024
989,John,USA,Tablet,Electronics,24586,2024-01-01
990,Praful,Germany,Laptop,Electronics,17370,01-02-2024
991,,USA,Laptop,electronics,970,2024-01-01
992,Amit,,Phone,Electronics,29966,2024-01-01
993,,,Laptop,,46646,
994,Praful,Germany,Phone,,39490,2024-01-01
995,Sara,india,Laptop,Electronics,31127,2024-01-01
996,,USA ,Laptop,,35654,March 5 2024
997,Amit,India,Headphones,Electronics,19792,01-02-2024
998,Praful,India,Tablet,electronics,30063,2024-01-01
999,John,USA,Tablet,Gadgets,48066,2024-01-01
1000,Praful,USA,,Electronics,4024,
1001,,india,Phone,electronics,24584,2024-01-01
1002,John,india,Laptop,Electronics,20806,March 5 2024
1003,John,India,,Gadgets,25762,
1004,John,USA ,Headphones,Gadgets,9321,March 5 2024
1005,,Germany,Phone,electronics,11482,2024-01-01
1006,John,Germany,Headphones,electronics,12039,01-02-2024
1007,Raj,Germany,Phone,,29748,2024-01-01
1008,Sara,USA ,Headphones,electronics,6326,01-02-2024
1009,Sara,UK,Tablet,,5092,01-02-2024
1010,Amit,India,Headphones,,4667,
1011,Amit,Germany,Headphones,Gadgets,44019,
1012,Sara,USA ,,Electronics,40546,01-02-2024
1013,John,USA,Phone,Electronics,9597,
1014,Amit,UK,Tablet,,42088,March 5 2024
1015,Amit,UK,Laptop,Gadgets,17670,
1016,Praful,,Headphones,electronics,14098,01-02-2024
1017,Amit,Germany,Headphones,Gadgets,20666,
1018,Praful,india,Laptop,electronics,4865,March 5 2024
1019,Amit,,Laptop,,5652,
1020,,,,Electronics,46039,01-02-2024
1021,Raj,USA ,Phone,electronics,19409,
1022,,India,,,25564,01-02-2024
1023,Raj,india,Laptop,Gadgets,40147,
1024,Sara,UK,Phone,Electronics,13126,01-02-2024
1025,John,USA,Phone,Electronics,7447,2024-01-01
1026,John,,,electronics,34584,March 5 2024
1027,Raj,UK,,electronics,20416,2024-01-01
1028,Praful,UK,Phone,Electronics,14111,March 5 2024
1029,,UK,Headphones,,37807,March 5 2024
1030,Amit,,Tablet,,6178,
1031,Raj,,Headphones,electronics,29377,2024-01-01
1032,Amit,,Phone,Gadgets,39554,
1033,Praful,Germany,Laptop,Gadgets,21131,2024-01-01
1034,Praful,India,Laptop,Gadgets,48717,01-02-2024
1035,Amit,,Laptop,electronics,41737,March 5 2024
1036,Raj,india,Laptop,Electronics,8948,01-02-2024
1037,Praful,india,,electronics,6609,01-02-2024
1038,Raj,USA ,,Gadgets,49520,2024-01-01
1039,Raj,UK,Headphones,electronics,13369,01-02-2024
1040,Praful,USA ,Laptop,electronics,22653,March 5 2024
1041,Raj,USA,Headphones,electronics,41769,March 5 2024
1042,Amit,USA,Headphones,Electronics,5468,01-02-2024
1043,,,Headphones,Gadgets,7666,March 5 2024
1044,John,USA ,Headphones,Gadgets,23988,March 5 2024
1045,John,Germany,Headphones,Gadgets,40963,01-02-2024
1046,Sara,,,Electronics,47566,01-02-2024
1047,Praful,UK,Headphones,Electronics,48029,
1048,,,Headphones,,46899,
1049,,Germany,,electronics,25983,
1050,Raj,USA,Tablet,electronics,28907,
1051,John,USA ,Laptop,Gadgets,9872,01-02-2024
1052,Sara,UK,Phone,Electronics,39987,March 5 2024
1053,,USA,Phone,electronics,38184,2024-01-01
1054,Raj,USA ,Headphones,electronics,37134,01-02-2024
1055,Raj,USA ,,electronics,1757,2024-01-01
1056,,Germany,Headphones,Electronics,27642,01-02-2024
1057,Amit,USA,Phone,,4652,2024-01-01
1058,Amit,Germany,Tablet,Gadgets,45990,01-02-2024
1059,John,UK,Laptop,,13799,March 5 2024
